date,tda_fb_t_01,tda_fb_t_02,tda_fb_t_03,tda_fb_t_04,tda_fb_t_05,tda_fb_t_06,tda_fb_t_07,tda_fb_t_08,tda_fb_t_09,tda_fb_t_10,tda_fb_t_11,tda_fb_t_12,tda_fb_t_13,tda_fb_t_14,tda_fb_t_15,tda_fb_t_16,tda_fb_t_17,tda_fb_t_18,tda_fb_t_19,tda_fb_t_20,tda_fb_t_21,tda_fb_t_22,tda_fb_t_23,tda_fb_t_24
2008-04-14 23:00:00,106.85112,107.114625,106.982872,106.973684,106.973684,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542
2008-04-15 00:00:00,107.114625,106.982872,106.973684,106.973684,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098
2008-04-15 01:00:00,106.982872,106.973684,106.973684,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137
2008-04-15 02:00:00,106.973684,106.973684,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856
2008-04-15 03:00:00,106.973684,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802
2008-04-15 04:00:00,106.842105,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512
2008-04-15 05:00:00,106.710526,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577
2008-04-15 06:00:00,106.30749,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577
2008-04-15 07:00:00,105.65046,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836
2008-04-15 08:00:00,105.124836,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099
2008-04-15 09:00:00,104.730618,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587
2008-04-15 10:00:00,104.330709,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209
2008-04-15 11:00:00,104.073587,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256
2008-04-15 12:00:00,103.674541,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256
2008-04-15 13:00:00,103.543307,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642
2008-04-15 14:00:00,103.412073,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512
2008-04-15 15:00:00,103.805774,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889
2008-04-15 16:00:00,104.724409,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235
2008-04-15 17:00:00,105.76671,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739
2008-04-15 18:00:00,106.946265,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549
2008-04-15 19:00:00,107.329843,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085
2008-04-15 20:00:00,107.460733,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523
2008-04-15 21:00:00,107.198953,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804
2008-04-15 22:00:00,107.189542,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523
2008-04-15 23:00:00,107.45098,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549
2008-04-16 00:00:00,107.843137,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176
2008-04-16 01:00:00,107.973856,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268
2008-04-16 02:00:00,107.571802,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874
2008-04-16 03:00:00,106.788512,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754
2008-04-16 04:00:00,106.13577,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974
2008-04-16 05:00:00,105.613577,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293
2008-04-16 06:00:00,104.960836,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843
2008-04-16 07:00:00,104.172099,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283
2008-04-16 08:00:00,103.650587,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942
2008-04-16 09:00:00,103.520209,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772
2008-04-16 10:00:00,103.394256,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464
2008-04-16 11:00:00,103.394256,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464
2008-04-16 12:00:00,104.438642,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877
2008-04-16 13:00:00,106.788512,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024
2008-04-16 14:00:00,108.888889,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054
2008-04-16 15:00:00,110.588235,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926
2008-04-16 16:00:00,112.679739,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453
2008-04-16 17:00:00,113.72549,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105
2008-04-16 18:00:00,114.379085,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053
2008-04-16 19:00:00,114.640523,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368
2008-04-16 20:00:00,114.509804,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421
2008-04-16 21:00:00,114.640523,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071
2008-04-16 22:00:00,113.72549,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105
2008-04-16 23:00:00,112.941176,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368
2008-04-17 00:00:00,111.503268,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632
2008-04-17 01:00:00,110.863874,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053
2008-04-17 02:00:00,109.816754,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316
2008-04-17 03:00:00,109.554974,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421
2008-04-17 04:00:00,107.984293,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368
2008-04-17 05:00:00,107.329843,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737
2008-04-17 06:00:00,106.806283,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684
2008-04-17 07:00:00,106.020942,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393
2008-04-17 08:00:00,105.897772,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581
2008-04-17 09:00:00,105.242464,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579
2008-04-17 10:00:00,105.242464,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947
2008-04-17 11:00:00,104.986877,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632
2008-04-17 12:00:00,104.862024,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349
2008-04-17 13:00:00,105.519054,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845
2008-04-17 14:00:00,107.095926,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897
2008-04-17 15:00:00,109.855453,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971
2008-04-17 16:00:00,111.842105,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045
2008-04-17 17:00:00,113.421053,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618
2008-04-17 18:00:00,113.947368,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321
2008-04-17 19:00:00,114.868421,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425
2008-04-17 20:00:00,114.586071,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533
2008-04-17 21:00:00,114.342105,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311
2008-04-17 22:00:00,113.947368,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868
2008-04-17 23:00:00,113.552632,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734
2008-04-18 00:00:00,113.421053,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333
2008-04-18 01:00:00,113.026316,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333
2008-04-18 02:00:00,112.368421,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634
2008-04-18 03:00:00,111.447368,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762
2008-04-18 04:00:00,110.394737,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312
2008-04-18 05:00:00,109.473684,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037
2008-04-18 06:00:00,108.541393,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762
2008-04-18 07:00:00,108.278581,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487
2008-04-18 08:00:00,107.631579,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111
2008-04-18 09:00:00,106.578947,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026
2008-04-18 10:00:00,106.052632,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775
2008-04-18 11:00:00,105.665349,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523
2008-04-18 12:00:00,105.401845,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316
2008-04-18 13:00:00,105.540897,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438
2008-04-18 14:00:00,105.408971,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186
2008-04-18 15:00:00,105.277045,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308
2008-04-18 16:00:00,106.076618,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804
2008-04-18 17:00:00,107.001321,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066
2008-04-18 18:00:00,108.454425,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066
2008-04-18 19:00:00,109.762533,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669
2008-04-18 20:00:00,110.158311,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722
2008-04-18 21:00:00,110.949868,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011
2008-04-18 22:00:00,111.492734,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587
2008-04-18 23:00:00,110.964333,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312
2008-04-19 00:00:00,110.964333,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762
2008-04-19 01:00:00,111.360634,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762,112.813738
2008-04-19 02:00:00,111.904762,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762,112.813738,113.34214
2008-04-19 03:00:00,112.169312,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762,112.813738,113.34214,113.606341
2008-04-19 04:00:00,112.037037,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762,112.813738,113.34214,113.606341,113.606341
2008-04-19 05:00:00,111.904762,111.772487,111.111111,110.596026,109.933775,109.271523,108.753316,108.355438,108.090186,107.692308,107.161804,106.490066,106.490066,107.549669,108.741722,110.582011,112.301587,112.169312,111.904762,112.813738,113.34214,113.606341,113.606341,113.588391
